,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
562,frozenset({'Mountain-200'}),"frozenset({'Fender Set - Mountain', 'Classic Vest'})",0.11367013372956909,0.008172362555720654,0.002228826151560178,0.0196078431372549,2.3992869875222813,0.0012998726069648884,1.0116641901931651,0.6580050293378039
563,frozenset({'Classic Vest'}),"frozenset({'Fender Set - Mountain', 'Mountain-200'})",0.027984150569588907,0.03516592372461615,0.002228826151560178,0.07964601769911504,2.2648635173875107,0.0012447376471318413,1.0483293328761383,0.574550601556971
564,"frozenset({'HL Mountain Tire', 'Classic Vest'})",frozenset({'Mountain Tire Tube'}),0.0024764735017335313,0.13719663199603765,0.0014858841010401188,0.6,4.373285198555956,0.0011461202773748447,2.157008420009906,0.7732538894405825
565,"frozenset({'HL Mountain Tire', 'Mountain Tire Tube'})",frozenset({'Classic Vest'}),0.04011887072808321,0.027984150569588907,0.0014858841010401188,0.037037037037037035,1.3235004916420845,0.00036319158190356517,1.0094010744085038,0.25464396284829705
566,"frozenset({'Classic Vest', 'Mountain Tire Tube'})",frozenset({'HL Mountain Tire'}),0.0029717682020802376,0.0633977216443784,0.0014858841010401188,0.5,7.88671875,0.001297480767773021,1.8732045567112432,0.8758072528564331
567,frozenset({'HL Mountain Tire'}),"frozenset({'Classic Vest', 'Mountain Tire Tube'})",0.0633977216443784,0.0029717682020802376,0.0014858841010401188,0.0234375,7.88671875,0.001297480767773021,1.0209569093610698,0.9323109465891063
568,frozenset({'Classic Vest'}),"frozenset({'HL Mountain Tire', 'Mountain Tire Tube'})",0.027984150569588907,0.04011887072808321,0.0014858841010401188,0.053097345132743355,1.3235004916420843,0.00036319158190356517,1.0137062393245477,0.25146496815286606
569,frozenset({'Mountain Tire Tube'}),"frozenset({'HL Mountain Tire', 'Classic Vest'})",0.13719663199603765,0.0024764735017335313,0.0014858841010401188,0.01083032490974729,4.373285198555956,0.0011461202773748447,1.008445316934379,0.8939915805587446
570,"frozenset({'Road Tire Tube', 'HL Road Tire'})",frozenset({'Classic Vest'}),0.026993561168895494,0.027984150569588907,0.001981178801386825,0.07339449541284403,2.622716570593488,0.0012257869212270451,1.0490072038407408,0.6358806312038686
571,"frozenset({'Road Tire Tube', 'Classic Vest'})",frozenset({'HL Road Tire'}),0.004952947003467063,0.03813769192669639,0.001981178801386825,0.4,10.488311688311688,0.0017922848344393441,1.6031038467888394,0.9091587854654057
572,"frozenset({'HL Road Tire', 'Classic Vest'})",frozenset({'Road Tire Tube'}),0.001981178801386825,0.10946012877662209,0.001981178801386825,1.0,9.135746606334841,0.0017643187146575093,inf,0.8923076923076924
573,frozenset({'Road Tire Tube'}),"frozenset({'HL Road Tire', 'Classic Vest'})",0.10946012877662209,0.001981178801386825,0.001981178801386825,0.018099547511312215,9.135746606334841,0.0017643187146575093,1.0164154814972053,1.0
574,frozenset({'HL Road Tire'}),"frozenset({'Road Tire Tube', 'Classic Vest'})",0.03813769192669639,0.004952947003467063,0.001981178801386825,0.05194805194805194,10.488311688311686,0.0017922848344393441,1.0495701791881238,0.9405252317198763
575,frozenset({'Classic Vest'}),"frozenset({'Road Tire Tube', 'HL Road Tire'})",0.027984150569588907,0.026993561168895494,0.001981178801386825,0.07079646017699115,2.6227165705934885,0.0012257869212270451,1.0471402627420459,0.6365286624203821
576,"frozenset({'Road Tire Tube', 'Classic Vest'})",frozenset({'LL Road Tire'}),0.004952947003467063,0.04730064388311045,0.0012382367508667657,0.25,5.285340314136126,0.001003959168483851,1.2702658081558527,0.81483325037332
577,"frozenset({'Road Tire Tube', 'LL Road Tire'})",frozenset({'Classic Vest'}),0.026993561168895494,0.027984150569588907,0.0012382367508667657,0.04587155963302752,1.6391978566209302,0.00048284487070698586,1.018747380653027,0.40076355306693806
578,"frozenset({'Classic Vest', 'LL Road Tire'})",frozenset({'Road Tire Tube'}),0.0012382367508667657,0.10946012877662209,0.0012382367508667657,1.0,9.135746606334841,0.0011026991966609433,inf,0.8916439375154971
579,frozenset({'Road Tire Tube'}),"frozenset({'Classic Vest', 'LL Road Tire'})",0.10946012877662209,0.0012382367508667657,0.0012382367508667657,0.011312217194570135,9.135746606334841,0.0011026991966609433,1.0101892433778419,1.0
580,frozenset({'Classic Vest'}),"frozenset({'Road Tire Tube', 'LL Road Tire'})",0.027984150569588907,0.026993561168895494,0.0012382367508667657,0.04424778761061946,1.63919785662093,0.00048284487070698586,1.0180530332214333,0.401171974522293
581,frozenset({'LL Road Tire'}),"frozenset({'Road Tire Tube', 'Classic Vest'})",0.04730064388311045,0.004952947003467063,0.0012382367508667657,0.02617801047120419,5.285340314136126,0.001003959168483851,1.0217956296899882,0.851052768390954
582,"frozenset({'Mountain-200', 'Classic Vest'})",frozenset({'Mountain Bottle Cage'}),0.003714710252600297,0.09757305596830114,0.0014858841010401188,0.4,4.099492385786802,0.001123428469657128,1.504044906719498,0.7588864031817052
583,"frozenset({'Mountain-200', 'Mountain Bottle Cage'})",frozenset({'Classic Vest'}),0.03392768697374938,0.027984150569588907,0.0014858841010401188,0.043795620437956206,1.5650151798979395,0.000536446600288836,1.016535659327987,0.3737075963428181
584,"frozenset({'Classic Vest', 'Mountain Bottle Cage'})",frozenset({'Mountain-200'}),0.003467062902426944,0.11367013372956909,0.0014858841010401188,0.42857142857142855,3.7703081232492996,0.0010917825972724202,1.5510772659732541,0.7373260437375747
585,frozenset({'Mountain-200'}),"frozenset({'Classic Vest', 'Mountain Bottle Cage'})",0.11367013372956909,0.003467062902426944,0.0014858841010401188,0.0130718954248366,3.7703081232492996,0.0010917825972724202,1.0097320488472097,0.8290025146689021
586,frozenset({'Classic Vest'}),"frozenset({'Mountain-200', 'Mountain Bottle Cage'})",0.027984150569588907,0.03392768697374938,0.0014858841010401188,0.053097345132743355,1.5650151798979393,0.000536446600288836,1.0202445922613674,0.37142250530785564
587,frozenset({'Mountain Bottle Cage'}),"frozenset({'Mountain-200', 'Classic Vest'})",0.09757305596830114,0.003714710252600297,0.0014858841010401188,0.015228426395939085,4.099492385786802,0.001123428469657128,1.0116917633001945,0.8378155872667399
588,"frozenset({'Water Bottle', 'Classic Vest'})",frozenset({'Mountain Bottle Cage'}),0.007181773155027241,0.09757305596830114,0.003467062902426944,0.4827586206896552,4.947663224225451,0.0027663153484198282,1.744692091794618,0.8036560595802302
589,"frozenset({'Water Bottle', 'Mountain Bottle Cage'})",frozenset({'Classic Vest'}),0.08098068350668648,0.027984150569588907,0.003467062902426944,0.04281345565749235,1.5299179995128682,0.0012008872619476045,1.0154925966892794,0.3768910959695115
590,"frozenset({'Classic Vest', 'Mountain Bottle Cage'})",frozenset({'Water Bottle'}),0.003467062902426944,0.2003467062902427,0.003467062902426944,1.0,4.991347342398022,0.0027724482694246166,inf,0.8024353876739563
591,frozenset({'Water Bottle'}),"frozenset({'Classic Vest', 'Mountain Bottle Cage'})",0.2003467062902427,0.003467062902426944,0.003467062902426944,0.0173053152039555,4.991347342398022,0.0027724482694246166,1.0140819447948888,1.0
592,frozenset({'Classic Vest'}),"frozenset({'Water Bottle', 'Mountain Bottle Cage'})",0.027984150569588907,0.08098068350668648,0.003467062902426944,0.1238938053097345,1.5299179995128682,0.0012008872619476045,1.0489816440782265,0.3563421292083712
593,frozenset({'Mountain Bottle Cage'}),"frozenset({'Water Bottle', 'Classic Vest'})",0.09757305596830114,0.007181773155027241,0.003467062902426944,0.035532994923857864,4.94766322422545,0.0027663153484198282,1.0293957404655771,0.8841539909048142
594,"frozenset({'Sport-100', 'Classic Vest'})",frozenset({'Mountain Tire Tube'}),0.00396235760277365,0.13719663199603765,0.0012382367508667657,0.3125,2.2777527075812274,0.0006946146330023273,1.2549867170966726,0.5632023868722029
595,"frozenset({'Sport-100', 'Mountain Tire Tube'})",frozenset({'Classic Vest'}),0.053739474987617636,0.027984150569588907,0.0012382367508667657,0.023041474654377878,0.8233758818971493,-0.0002656168087173832,0.9949407515396189,-0.18480116060761234
596,"frozenset({'Classic Vest', 'Mountain Tire Tube'})",frozenset({'Sport-100'}),0.0029717682020802376,0.2766220901436355,0.0012382367508667657,0.4166666666666667,1.5062667860340198,0.0004161800193849366,1.240076416896625,0.3371087928464977
597,frozenset({'Sport-100'}),"frozenset({'Classic Vest', 'Mountain Tire Tube'})",0.2766220901436355,0.0029717682020802376,0.0012382367508667657,0.004476275738585497,1.5062667860340198,0.0004161800193849366,1.0015112724085218,0.464635398836015
598,frozenset({'Classic Vest'}),"frozenset({'Sport-100', 'Mountain Tire Tube'})",0.027984150569588907,0.053739474987617636,0.0012382367508667657,0.04424778761061946,0.8233758818971492,-0.0002656168087173832,0.9900688826518445,-0.18078978126565384
599,frozenset({'Mountain Tire Tube'}),"frozenset({'Sport-100', 'Classic Vest'})",0.13719663199603765,0.00396235760277365,0.0012382367508667657,0.009025270758122742,2.277752707581227,0.0006946146330023273,1.0051090234755253,0.6501722158438576
600,"frozenset({'Water Bottle', 'Mountain-200'})",frozenset({'Classic Vest'}),0.02773650321941555,0.027984150569588907,0.0014858841010401188,0.05357142857142857,1.914348925410872,0.0007097016186741066,1.02703561449251,0.4912548819833588
601,"frozenset({'Water Bottle', 'Classic Vest'})",frozenset({'Mountain-200'}),0.007181773155027241,0.11367013372956909,0.0014858841010401188,0.20689655172413793,1.8201487491548343,0.0006695309860927429,1.1175463531235867,0.4538538288850087
602,"frozenset({'Mountain-200', 'Classic Vest'})",frozenset({'Water Bottle'}),0.003714710252600297,0.2003467062902427,0.0014858841010401188,0.4,1.9965389369592088,0.0007416541371090538,1.3327554895162623,0.5009942828734775
603,frozenset({'Water Bottle'}),"frozenset({'Mountain-200', 'Classic Vest'})",0.2003467062902427,0.003714710252600297,0.0014858841010401188,0.007416563658838071,1.9965389369592088,0.0007416541371090538,1.0037295135811286,0.6241870548157323
604,frozenset({'Mountain-200'}),"frozenset({'Water Bottle', 'Classic Vest'})",0.11367013372956909,0.007181773155027241,0.0014858841010401188,0.0130718954248366,1.8201487491548343,0.0006695309860927429,1.00596813713431,0.508382229673093
605,frozenset({'Classic Vest'}),"frozenset({'Water Bottle', 'Mountain-200'})",0.027984150569588907,0.02773650321941555,0.0014858841010401188,0.053097345132743355,1.914348925410872,0.0007097016186741066,1.0267829451981874,0.491380042462845
606,"frozenset({'Road Bottle Cage', 'Water Bottle'})",frozenset({'Classic Vest'}),0.07256067360079248,0.027984150569588907,0.002228826151560178,0.03071672354948805,1.0976471654232987,0.00019827733608480686,1.0028191686025016,0.09592048657469211
607,"frozenset({'Road Bottle Cage', 'Classic Vest'})",frozenset({'Water Bottle'}),0.002228826151560178,0.2003467062902427,0.002228826151560178,1.0,4.991347342398022,0.0017822881732015392,inf,0.8014395631670389
608,"frozenset({'Water Bottle', 'Classic Vest'})",frozenset({'Road Bottle Cage'}),0.007181773155027241,0.07974244675581971,0.002228826151560178,0.3103448275862069,3.8918397943885203,0.001656133988133043,1.3343734522040613,0.7484271500235581
609,frozenset({'Road Bottle Cage'}),"frozenset({'Water Bottle', 'Classic Vest'})",0.07974244675581971,0.007181773155027241,0.002228826151560178,0.027950310559006212,3.8918397943885203,0.001656133988133043,1.0213657157957867,0.8074393015189569
610,frozenset({'Water Bottle'}),"frozenset({'Road Bottle Cage', 'Classic Vest'})",0.2003467062902427,0.002228826151560178,0.002228826151560178,0.011124845488257106,4.991347342398022,0.0017822881732015392,1.0089960995542349,0.9999999999999999
611,frozenset({'Classic Vest'}),"frozenset({'Road Bottle Cage', 'Water Bottle'})",0.027984150569588907,0.07256067360079248,0.002228826151560178,0.07964601769911504,1.0976471654232987,0.00019827733608480686,1.007698498876062,0.091521585279547
612,"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",frozenset({'Long-Sleeve Logo Jersey'}),0.008172362555720654,0.08122833085685983,0.001981178801386825,0.2424242424242424,2.9844789356984474,0.0013173514318285352,1.212778603268945,0.6704119850187266
613,"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",frozenset({'Fender Set - Mountain'}),0.012877662209014363,0.0950965824665676,0.001981178801386825,0.15384615384615385,1.6177884615384617,0.0007565571351506896,1.0694313116304202,0.3868539889613648
614,"frozenset({'Fender Set - Mountain', 'Long-Sleeve Logo Jersey'})",frozenset({'Cycling Cap'}),0.013125309559187717,0.10326894502228826,0.001981178801386825,0.1509433962264151,1.4616533188543506,0.0006257419301185542,1.0561499091959716,0.32004391468005017
615,frozenset({'Cycling Cap'}),"frozenset({'Fender Set - Mountain', 'Long-Sleeve Logo Jersey'})",0.10326894502228826,0.013125309559187717,0.001981178801386825,0.019184652278177457,1.4616533188543503,0.0006257419301185542,1.0061778628699725,0.35221623860811924
616,frozenset({'Fender Set - Mountain'}),"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",0.0950965824665676,0.012877662209014363,0.001981178801386825,0.020833333333333332,1.6177884615384615,0.0007565571351506896,1.0081249407227089,0.42200328407224963
617,frozenset({'Long-Sleeve Logo Jersey'}),"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",0.08122833085685983,0.008172362555720654,0.001981178801386825,0.024390243902439022,2.9844789356984474,0.0013173514318285352,1.0166233283803865,0.7237196765498652
618,"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",frozenset({'Mountain Bottle Cage'}),0.008172362555720654,0.09757305596830114,0.0024764735017335313,0.303030303030303,3.105676049838486,0.0016790711126909515,1.294786484915046,0.6835955056179774
619,"frozenset({'Cycling Cap', 'Mountain Bottle Cage'})",frozenset({'Fender Set - Mountain'}),0.01188707280832095,0.0950965824665676,0.0024764735017335313,0.20833333333333334,2.1907552083333335,0.0013460535021309447,1.1430358958317042,0.5500751879699248
620,"frozenset({'Fender Set - Mountain', 'Mountain Bottle Cage'})",frozenset({'Cycling Cap'}),0.019068845963348194,0.10326894502228826,0.0024764735017335313,0.12987012987012986,1.2575913295337755,0.0005072538963060433,1.0305715109445346,0.20881090633678356
621,frozenset({'Cycling Cap'}),"frozenset({'Fender Set - Mountain', 'Mountain Bottle Cage'})",0.10326894502228826,0.019068845963348194,0.0024764735017335313,0.023980815347721823,1.2575913295337755,0.0005072538963060433,1.005032656592835,0.228417564208782
622,frozenset({'Fender Set - Mountain'}),"frozenset({'Cycling Cap', 'Mountain Bottle Cage'})",0.0950965824665676,0.01188707280832095,0.0024764735017335313,0.026041666666666668,2.1907552083333335,0.0013460535021309447,1.014533058934772,0.6006568144499179
623,frozenset({'Mountain Bottle Cage'}),"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",0.09757305596830114,0.008172362555720654,0.0024764735017335313,0.025380710659898477,3.105676049838486,0.0016790711126909515,1.0176564821693908,0.7513172338090011
624,"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",frozenset({'Mountain-200'}),0.008172362555720654,0.11367013372956909,0.003467062902426944,0.4242424242424242,3.732224202812438,0.0025381093578316543,1.5394150308907482,0.738095238095238
625,"frozenset({'Cycling Cap', 'Mountain-200'})",frozenset({'Fender Set - Mountain'}),0.008915304606240713,0.0950965824665676,0.003467062902426944,0.3888888888888889,4.089409722222222,0.002619247902725004,1.4807510468728893,0.7622617262797173
626,"frozenset({'Fender Set - Mountain', 'Mountain-200'})",frozenset({'Cycling Cap'}),0.03516592372461615,0.10326894502228826,0.003467062902426944,0.09859154929577464,0.9547066572094437,-0.00016448494134842315,0.994811014115899,-0.04686680879320586
627,frozenset({'Cycling Cap'}),"frozenset({'Fender Set - Mountain', 'Mountain-200'})",0.10326894502228826,0.03516592372461615,0.003467062902426944,0.03357314148681055,0.9547066572094437,-0.00016448494134842315,0.998351885376762,-0.05024730215827335
628,frozenset({'Fender Set - Mountain'}),"frozenset({'Cycling Cap', 'Mountain-200'})",0.0950965824665676,0.008915304606240713,0.003467062902426944,0.036458333333333336,4.089409722222222,0.002619247902725004,1.0285851973816313,0.8348580811635
629,frozenset({'Mountain-200'}),"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",0.11367013372956909,0.008172362555720654,0.003467062902426944,0.030501089324618737,3.732224202812438,0.0025381093578316543,1.0230312035661218,0.8259489881451324
630,"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",frozenset({'Short-Sleeve Classic Jersey'}),0.008172362555720654,0.07157008420009905,0.001981178801386825,0.2424242424242424,3.3872286882667506,0.001396282125160161,1.2255274888558694,0.7105805243445693
631,"frozenset({'Cycling Cap', 'Short-Sleeve Classic Jersey'})",frozenset({'Fender Set - Mountain'}),0.015601783060921248,0.0950965824665676,0.001981178801386825,0.12698412698412698,1.3353174603174602,0.0004975025519084301,1.0365257328110224,0.25509433962264155
632,"frozenset({'Fender Set - Mountain', 'Short-Sleeve Classic Jersey'})",frozenset({'Cycling Cap'}),0.0064388311045071814,0.10326894502228826,0.001981178801386825,0.3076923076923077,2.9795240730492534,0.0013162475060476734,1.2952781905233615,0.6686814556331007
633,frozenset({'Cycling Cap'}),"frozenset({'Fender Set - Mountain', 'Short-Sleeve Classic Jersey'})",0.10326894502228826,0.0064388311045071814,0.001981178801386825,0.019184652278177457,2.979524073049253,0.0013162475060476734,1.0129951281892922,0.7408864954432477
634,frozenset({'Fender Set - Mountain'}),"frozenset({'Cycling Cap', 'Short-Sleeve Classic Jersey'})",0.0950965824665676,0.015601783060921248,0.001981178801386825,0.020833333333333332,1.3353174603174602,0.0004975025519084301,1.0053428598526764,0.277504105090312
635,frozenset({'Short-Sleeve Classic Jersey'}),"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",0.07157008420009905,0.008172362555720654,0.001981178801386825,0.02768166089965398,3.3872286882667506,0.001396282125160161,1.0200647232078175,0.7591024273139504
636,"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",frozenset({'Sport-100'}),0.008172362555720654,0.2766220901436355,0.002228826151560178,0.2727272727272727,0.9859200781313582,-3.1829860014852013e-05,0.9946446260525011,-0.014194289465047824
637,"frozenset({'Cycling Cap', 'Sport-100'})",frozenset({'Fender Set - Mountain'}),0.022288261515601784,0.0950965824665676,0.002228826151560178,0.09999999999999999,1.0515625,0.00010928865230532816,1.0054482417038137,0.05015197568389056
638,"frozenset({'Fender Set - Mountain', 'Sport-100'})",frozenset({'Cycling Cap'}),0.022783556215948488,0.10326894502228826,0.002228826151560178,0.09782608695652174,0.9472943384422897,-0.00012400766271682,0.9939669525054154,-0.0538682864450127
639,frozenset({'Cycling Cap'}),"frozenset({'Fender Set - Mountain', 'Sport-100'})",0.10326894502228826,0.022783556215948488,0.002228826151560178,0.02158273381294964,0.9472943384422897,-0.00012400766271682,0.9987726888675231,-0.05842073329288366
640,frozenset({'Fender Set - Mountain'}),"frozenset({'Cycling Cap', 'Sport-100'})",0.0950965824665676,0.022288261515601784,0.002228826151560178,0.0234375,1.0515625,0.00010928865230532816,1.0011768202080238,0.054187192118226576
641,frozenset({'Sport-100'}),"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",0.2766220901436355,0.008172362555720654,0.002228826151560178,0.008057296329453893,0.9859200781313582,-3.1829860014852013e-05,0.9998839991202708,-0.019359892569382593
642,"frozenset({'Water Bottle', 'Fender Set - Mountain'})",frozenset({'Cycling Cap'}),0.01634472511144131,0.10326894502228826,0.0024764735017335313,0.1515151515151515,1.4671898844560713,0.0007885709827956846,1.056861600509446,0.32371601208459216
643,"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",frozenset({'Water Bottle'}),0.008172362555720654,0.2003467062902427,0.0024764735017335313,0.303030303030303,1.5125294976963701,0.0008391675810851883,1.147328638800956,0.3416479400749063
644,frozenset({'Water Bottle'}),"frozenset({'Cycling Cap', 'Fender Set - Mountain'})",0.2003467062902427,0.008172362555720654,0.0024764735017335313,0.012360939431396784,1.5125294976963701,0.0008391675810851883,1.0042409996150463,0.4237534840507896
645,frozenset({'Cycling Cap'}),"frozenset({'Water Bottle', 'Fender Set - Mountain'})",0.10326894502228826,0.01634472511144131,0.0024764735017335313,0.023980815347721823,1.4671898844560713,0.0007885709827956846,1.0078237091610047,0.35509527754763875
646,"frozenset({'Cycling Cap', 'Mountain Bottle Cage'})",frozenset({'Long-Sleeve Logo Jersey'}),0.01188707280832095,0.08122833085685983,0.0012382367508667657,0.10416666666666667,1.282393292682927,0.0002726696678728895,1.0256055841597842,0.2228571428571428
647,"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",frozenset({'Mountain Bottle Cage'}),0.012877662209014363,0.09757305596830114,0.0012382367508667657,0.09615384615384616,0.9854549004295198,-1.827610459426924e-05,0.9984298104180498,-0.014732054577812922
648,"frozenset({'Long-Sleeve Logo Jersey', 'Mountain Bottle Cage'})",frozenset({'Cycling Cap'}),0.0064388311045071814,0.10326894502228826,0.0012382367508667657,0.19230769230769232,1.8622025456557834,0.000573305455527614,1.110238449020024,0.46600199401794623
649,frozenset({'Cycling Cap'}),"frozenset({'Long-Sleeve Logo Jersey', 'Mountain Bottle Cage'})",0.10326894502228826,0.0064388311045071814,0.0012382367508667657,0.011990407673860911,1.8622025456557831,0.000573305455527614,1.005618950071409,0.516321458160729
650,frozenset({'Mountain Bottle Cage'}),"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",0.09757305596830114,0.012877662209014363,0.0012382367508667657,0.012690355329949238,0.9854549004295198,-1.827610459426924e-05,0.9998102855775022,-0.016092450588616473
651,frozenset({'Long-Sleeve Logo Jersey'}),"frozenset({'Cycling Cap', 'Mountain Bottle Cage'})",0.08122833085685983,0.01188707280832095,0.0012382367508667657,0.015243902439024388,1.2823932926829267,0.0002726696678728895,1.0034087929376803,0.2396765498652291
652,"frozenset({'Cycling Cap', 'Mountain-200'})",frozenset({'Long-Sleeve Logo Jersey'}),0.008915304606240713,0.08122833085685983,0.0014858841010401188,0.16666666666666666,2.051829268292683,0.0007617087887947117,1.102526002971768,0.5172413793103448
653,"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",frozenset({'Mountain-200'}),0.012877662209014363,0.11367013372956909,0.0014858841010401188,0.11538461538461539,1.015082956259427,2.2078515617237953e-05,1.0019381096970088,0.015052684395383797
654,"frozenset({'Mountain-200', 'Long-Sleeve Logo Jersey'})",frozenset({'Cycling Cap'}),0.006934125804853888,0.10326894502228826,0.0014858841010401188,0.21428571428571427,2.07502569373073,0.0007698042445210323,1.1412940699716332,0.5216957605985038
655,frozenset({'Cycling Cap'}),"frozenset({'Mountain-200', 'Long-Sleeve Logo Jersey'})",0.10326894502228826,0.006934125804853888,0.0014858841010401188,0.014388489208633094,2.07502569373073,0.0007698042445210323,1.007563186227192,0.5777409555371444
656,frozenset({'Mountain-200'}),"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",0.11367013372956909,0.012877662209014363,0.0014858841010401188,0.0130718954248366,1.0150829562594268,2.2078515617237953e-05,1.0001968058411974,0.016764459346186034
657,frozenset({'Long-Sleeve Logo Jersey'}),"frozenset({'Cycling Cap', 'Mountain-200'})",0.08122833085685983,0.008915304606240713,0.0014858841010401188,0.018292682926829267,2.051829268292683,0.0007617087887947117,1.009552112078115,0.5579514824797843
658,"frozenset({'Cycling Cap', 'Sport-100'})",frozenset({'Long-Sleeve Logo Jersey'}),0.022288261515601784,0.08122833085685983,0.0029717682020802376,0.13333333333333333,1.6414634146341462,0.0011613299214667198,1.0601211567036233,0.3996960486322188
659,"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",frozenset({'Sport-100'}),0.012877662209014363,0.2766220901436355,0.0029717682020802376,0.23076923076923078,0.8342400661111493,-0.0005904776343410214,0.940391282813274,-0.1675600417681866
660,"frozenset({'Sport-100', 'Long-Sleeve Logo Jersey'})",frozenset({'Cycling Cap'}),0.023031203566121844,0.10326894502228826,0.0029717682020802376,0.12903225806451613,1.2494778370851707,0.0005933601072132715,1.029580100159595,0.2043726235741444
661,frozenset({'Cycling Cap'}),"frozenset({'Sport-100', 'Long-Sleeve Logo Jersey'})",0.10326894502228826,0.023031203566121844,0.0029717682020802376,0.02877697841726619,1.2494778370851705,0.0005933601072132715,1.005916020031919,0.22265948632974306
662,frozenset({'Sport-100'}),"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",0.2766220901436355,0.012877662209014363,0.0029717682020802376,0.010743061772605192,0.8342400661111493,-0.0005904776343410214,0.997842218382381,-0.21548791405550585
663,frozenset({'Long-Sleeve Logo Jersey'}),"frozenset({'Cycling Cap', 'Sport-100'})",0.08122833085685983,0.022288261515601784,0.0029717682020802376,0.036585365853658534,1.6414634146341462,0.0011613299214667198,1.0148400323508944,0.42533692722371963
664,"frozenset({'Touring Tire Tube', 'Cycling Cap'})",frozenset({'Long-Sleeve Logo Jersey'}),0.007677067855373947,0.08122833085685983,0.0012382367508667657,0.16129032258064516,1.9856412273800157,0.0006146413430998873,1.095458528593744,0.5002246069378588
665,"frozenset({'Touring Tire Tube', 'Long-Sleeve Logo Jersey'})",frozenset({'Cycling Cap'}),0.003714710252600297,0.10326894502228826,0.0012382367508667657,0.3333333333333333,3.2278177458033572,0.0008546225420172551,1.3450965824665675,0.6927665920954511
666,"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",frozenset({'Touring Tire Tube'}),0.012877662209014363,0.06240713224368499,0.0012382367508667657,0.09615384615384616,1.5407509157509158,0.00043457878239930173,1.0373367898580506,0.35554440541896637
667,frozenset({'Touring Tire Tube'}),"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",0.06240713224368499,0.012877662209014363,0.0012382367508667657,0.01984126984126984,1.5407509157509158,0.00043457878239930173,1.0071045713495077,0.3743264659270999
668,frozenset({'Cycling Cap'}),"frozenset({'Touring Tire Tube', 'Long-Sleeve Logo Jersey'})",0.10326894502228826,0.003714710252600297,0.0012382367508667657,0.011990407673860911,3.2278177458033577,0.0008546225420172551,1.0083761306423924,0.7696768848384423
669,frozenset({'Long-Sleeve Logo Jersey'}),"frozenset({'Touring Tire Tube', 'Cycling Cap'})",0.08122833085685983,0.007677067855373947,0.0012382367508667657,0.015243902439024388,1.9856412273800155,0.0006146413430998873,1.0076839682459362,0.5402695417789758
670,"frozenset({'Water Bottle', 'Cycling Cap'})",frozenset({'Long-Sleeve Logo Jersey'}),0.03318474492322932,0.08122833085685983,0.0027241208519068845,0.08208955223880597,1.0106024754277394,2.8579411882313343e-05,1.0009382411803316,0.01085134128166903
671,"frozenset({'Water Bottle', 'Long-Sleeve Logo Jersey'})",frozenset({'Cycling Cap'}),0.012382367508667657,0.10326894502228826,0.0027241208519068845,0.22,2.130359712230216,0.0014454068224085158,1.149655198689374,0.5372481079602444
672,"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",frozenset({'Water Bottle'}),0.012877662209014363,0.2003467062902427,0.0027241208519068845,0.21153846153846154,1.0558619378149663,0.00014412364361252603,1.014194421290424,0.053596679286594014
673,frozenset({'Water Bottle'}),"frozenset({'Cycling Cap', 'Long-Sleeve Logo Jersey'})",0.2003467062902427,0.012877662209014363,0.0027241208519068845,0.013597033374536464,1.0558619378149663,0.00014412364361252603,1.0007292873094078,0.06616177257242606
674,frozenset({'Cycling Cap'}),"frozenset({'Water Bottle', 'Long-Sleeve Logo Jersey'})",0.10326894502228826,0.012382367508667657,0.0027241208519068845,0.026378896882494004,2.130359712230216,0.0014454068224085158,1.0143757456869102,0.5916999322136025
675,frozenset({'Long-Sleeve Logo Jersey'}),"frozenset({'Water Bottle', 'Cycling Cap'})",0.08122833085685983,0.03318474492322932,0.0027241208519068845,0.033536585365853654,1.0106024754277392,2.8579411882313343e-05,1.000364049416974,0.01141876990933582
